date,value
2010-09-08,108.11
2010-09-09,108.09
2010-09-10,108.02
2010-09-11,107.96
2010-09-12,108.37
2010-09-13,108.3
2010-09-14,108.2
2010-09-15,108.29
2010-09-16,108.2
2010-09-17,108.21
2010-09-18,108.19
2010-09-19,108.11
2010-09-20,108.09
2010-09-21,108.02
2010-09-22,107.96
2010-09-23,107.79
2010-09-24,107.91
2010-09-25,107.99
2010-09-26,107.92
2010-09-27,107.84
2010-09-28,107.82
2010-09-29,107.77
2010-09-30,107.72
2010-10-01,107.7
2010-10-02,107.65
2010-10-03,107.65
2010-10-04,107.66
2010-10-05,107.72
2010-10-06,107.62
2010-10-07,107.54
2010-10-08,107.49
2010-10-09,107.47
2010-10-10,107.48
2010-10-11,107.38
2010-10-12,107.37
2010-10-13,107.27
2010-10-14,107.26
2010-10-15,107.17
2010-10-16,107.15
2010-10-17,107.17
2010-10-18,107.1
2010-10-19,106.94
2010-10-20,107.01
2010-10-21,107.03
2010-10-22,106.89
2010-10-23,106.87
2010-10-24,106.91
2010-10-25,106.94
2010-10-26,106.8
2010-10-27,106.66
2010-10-28,106.61
2010-10-29,106.66
2010-10-30,106.63
2010-10-31,106.63
2010-11-01,106.69
2010-11-02,106.64
2010-11-03,106.46
2010-11-04,106.37
2010-11-05,106.29
2010-11-06,106.28
2010-11-07,106.31
2010-11-08,106.92
2010-11-09,106.47
2010-11-10,106.46
2010-11-11,106.32
2010-11-12,106.04
2010-11-13,106.07
2010-11-14,106.44
2010-11-15,106.57
2010-11-16,106.52
2010-11-17,106.42
2010-11-18,106.56
2010-11-19,106.55
2010-11-20,106.52
2010-11-21,106.56
2010-11-22,106.62
2010-11-23,104.84
2010-11-24,106.65
2010-11-25,106.64
2010-11-26,106.71
2010-11-27,106.78
2010-11-28,106.81
2010-11-29,106.98
2010-11-30,106.85
2010-12-01,107.09
2010-12-02,107.16
2010-12-03,107.04
2010-12-04,107.11
2010-12-05,107.02
2010-12-06,107.0
2010-12-07,107.27
2010-12-08,107.37
2010-12-09,107.39
2010-12-10,107.32
2010-12-11,107.44
2010-12-12,107.52
2010-12-13,107.69
2010-12-14,107.69
2010-12-15,107.71
2010-12-16,107.64
2010-12-17,107.69
2010-12-18,107.83
2010-12-19,107.88
2010-12-20,107.89
2010-12-21,107.8
2010-12-22,107.86
2010-12-23,107.94
2010-12-24,107.97
2010-12-25,107.8
2010-12-26,107.74
2010-12-27,107.68
2010-12-28,107.78
2010-12-29,107.78
2010-12-30,107.81
2010-12-31,107.82
2011-01-01,107.78
2011-01-02,107.75
2011-01-03,107.78
2011-01-04,107.75
2011-01-05,107.79
2011-01-06,107.83
2011-01-07,107.85
2011-01-08,107.86
2011-01-09,107.81
2011-01-10,107.79
2011-01-11,107.66
2011-01-12,107.8
2011-01-13,107.83
2011-01-14,107.84
2011-01-15,107.91
2011-01-16,107.94
2011-01-17,107.97
2011-01-18,107.91
2011-01-19,108.01
2011-01-20,108.13
2011-01-21,108.11
2011-01-22,108.03
2011-01-23,108.11
2011-01-24,108.13
2011-01-25,108.03
2011-01-26,108.14
2011-01-27,108.16
2011-01-28,108.2
2011-01-29,108.16
2011-01-30,108.13
2011-01-31,108.12
2011-02-01,108.02
2011-02-02,107.91
2011-02-03,107.86
2011-02-04,107.82
2011-02-05,107.69
2011-02-06,107.75
2011-02-07,107.83
2011-02-08,107.87
2011-02-09,107.75
2011-02-10,107.89
2011-02-11,107.85
2011-02-12,107.83
2011-02-13,107.8
2011-02-14,107.85
2011-02-15,107.86
2011-02-16,107.86
2011-02-17,107.82
2011-02-18,107.8
2011-02-19,107.68
2011-02-20,107.63
2011-02-21,107.62
2011-02-22,107.67
2011-02-23,107.65
2011-02-24,107.63
2011-02-25,107.67
2011-02-26,107.67
2011-02-27,107.77
2011-02-28,107.76
2011-03-01,107.77
2011-03-02,107.76
2011-03-03,107.82
2011-03-04,107.76
2011-03-05,107.78
2011-03-06,107.76
2011-03-07,107.83
2011-03-08,107.72
2011-03-09,107.82
2011-03-10,107.82
2011-03-11,107.77
2011-03-12,107.73
2011-03-13,107.84
2011-03-14,107.88
2011-03-15,107.79
2011-03-16,107.78
2011-03-17,107.74
2011-03-18,107.67
2011-03-19,107.53
2011-03-20,107.5
2011-03-21,107.46
2011-03-22,107.39
2011-03-23,107.4
2011-03-24,107.27
2011-03-25,107.32
2011-03-26,107.37
2011-03-27,107.34
2011-03-28,107.4
2011-03-29,107.26
2011-03-30,107.27
2011-03-31,107.27
2011-04-01,107.18
2011-04-02,107.11
2011-04-03,107.27
2011-04-04,107.22
2011-04-05,107.11
2011-04-06,107.1
2011-04-07,107.02
2011-04-08,107.05
2011-04-09,107.02
2011-04-10,107.05
2011-04-11,106.99
2011-04-12,106.92
2011-04-13,106.84
2011-04-14,106.88
2011-04-15,106.87
2011-04-16,106.84
2011-04-17,106.73
2011-04-18,106.73
2011-04-19,106.73
2011-04-20,106.73
2011-04-21,106.74
2011-04-22,106.66
2011-04-23,106.7
2011-04-24,106.67
2011-04-25,106.58
2011-04-26,106.53
2011-04-27,106.49
2011-04-28,106.42
2011-04-29,106.46
2011-04-30,106.45
2011-05-01,106.48
2011-05-02,106.46
2011-05-03,106.36
2011-05-04,106.31
2011-05-05,106.17
2011-05-06,106.17
2011-05-07,106.12
2011-05-08,106.15
2011-05-09,106.03
2011-05-10,105.86
2011-05-11,105.84
2011-05-12,105.86
2011-05-13,105.86
2011-05-14,105.85
2011-05-15,105.8
2011-05-16,105.7
2011-05-17,105.67
2011-05-18,105.59
2011-05-19,105.58
2011-05-20,105.61
2011-05-21,105.55
2011-05-22,105.47
2011-05-23,105.42
2011-05-24,105.32
2011-05-26,105.12
2011-05-27,105.18
2011-05-28,105.16
2011-05-29,105.18
2011-05-30,105.18
2011-05-31,105.13
2011-06-01,105.12
2011-06-02,105.02
2011-06-03,104.96
2011-06-04,104.96
2011-06-05,104.92
2011-06-06,105.0
2011-06-07,105.01
2011-06-08,105.02
2011-06-09,104.92
2011-06-10,104.86
2011-06-11,104.82
2011-06-12,104.68
2011-06-13,104.74
2011-06-14,104.73
2011-06-15,104.66
2011-06-16,104.63
2011-06-17,104.57
2011-06-18,104.57
2011-06-19,104.53
2011-06-20,104.45
2011-06-21,104.44
2011-06-22,104.34
2011-06-23,104.39
2011-06-24,104.34
2011-06-25,104.3
2011-06-26,104.28
2011-06-27,104.22
2011-06-28,104.15
2011-06-29,103.91
2011-06-30,104.05
2011-07-01,103.92
2011-07-02,103.93
2011-07-03,103.86
2011-07-04,103.84
2011-07-05,103.83
2011-07-06,103.69
2011-07-07,103.7
2011-07-08,103.66
2011-07-09,103.6
2011-07-10,103.52
2011-07-11,103.54
2011-07-12,103.2
2011-07-13,103.44
2011-07-14,103.47
2011-07-15,102.99
2011-07-16,103.19
2011-07-17,103.22
2011-07-18,103.24
2011-07-19,103.17
2011-07-20,103.22
2011-07-21,103.1
2011-07-22,103.09
2011-07-23,103.02
2011-07-24,102.96
2011-07-25,102.86
2011-07-26,102.89
2011-07-27,102.85
2011-07-28,102.83
2011-07-29,102.73
2011-07-30,102.69
2011-07-31,102.61
2011-08-01,102.68
2011-08-02,102.61
2011-08-03,102.61
2011-08-04,102.53
2011-08-05,102.44
2011-08-06,102.48
2011-08-07,102.45
2011-08-08,102.4
2011-08-09,102.33
2011-08-10,102.23
2011-08-11,102.12
2011-08-12,102.18
2011-08-13,102.13
2011-08-14,102.1
2011-08-15,102.21
2011-08-16,102.08
2011-08-17,101.97
2011-08-18,101.96
2011-08-19,101.75
2011-08-20,101.73
2011-08-21,101.91
2011-08-22,101.84
2011-08-23,101.75
2011-08-24,101.85
2011-08-25,101.78
2011-08-26,101.83
2011-08-27,101.87
2011-08-28,101.82
2011-08-29,101.74
2011-08-30,101.73
2011-08-31,101.65
2011-09-01,101.74
2011-09-02,101.63
2011-09-03,101.54
2011-09-04,101.61
2011-09-05,101.58
2011-09-06,101.5
2011-09-07,101.39
2011-09-08,101.42
2011-09-09,101.45
2011-09-10,101.47
2011-09-11,101.51
2011-09-12,101.36
2011-09-13,101.31
2011-09-14,101.35
2011-09-15,101.25
2011-09-16,101.21
2011-09-17,101.2
2011-09-18,101.15
2011-09-19,101.15
2011-09-20,101.1
2011-09-21,100.99
2011-09-22,101.02
2011-09-23,101.02
2011-09-24,101.02
2011-09-25,101.09
2011-09-26,100.7
2011-09-27,100.6
2011-09-28,100.93
2011-09-29,100.81
2011-09-30,100.87
2011-10-01,100.79
2011-10-02,100.77
2011-10-03,100.66
2011-10-04,100.71
2011-10-05,100.7
2011-10-06,100.68
2011-10-07,100.66
2011-10-08,100.71
2011-10-09,100.68
2011-10-10,100.69
2011-10-11,100.65
2011-10-12,100.72
2011-10-13,100.69
2011-10-14,100.66
2011-10-15,100.52
2011-10-16,100.56
2011-10-17,100.55
2011-10-18,100.42
2011-10-19,100.42
2011-10-20,100.46
2011-10-21,100.29
2011-10-22,100.38
2011-10-23,100.39
2011-10-24,100.43
2011-10-25,100.51
2011-10-26,100.52
2011-10-27,100.47
2011-10-28,100.46
2011-10-29,100.31
2011-10-30,100.29
2011-10-31,100.27
2011-11-01,100.25
2011-11-02,100.22
2011-11-03,100.27
2011-11-04,100.32
2011-11-05,100.33
2011-11-06,100.32
2011-11-07,100.22
2011-11-08,100.19
2011-11-09,100.19
2011-11-10,100.18
2011-11-11,100.13
2011-11-12,100.17
2011-11-13,100.11
2011-11-14,100.09
2011-11-15,100.06
2011-11-16,100.04
2011-11-17,100.07
2011-11-18,99.96
2011-11-19,99.95
2011-11-20,100.02
2011-11-21,99.91
2011-11-22,99.94
2011-11-23,99.94
2011-11-24,99.78
2011-11-25,99.79
2011-11-26,99.78
2011-11-27,99.72
2011-11-28,99.73
2011-11-29,99.73
2011-11-30,99.64
2011-12-01,99.65
2011-12-02,99.66
2011-12-03,99.68
2011-12-04,99.62
2011-12-05,99.69
2011-12-06,99.65
2011-12-07,99.66
2011-12-08,99.52
2011-12-09,99.47
2011-12-10,99.55
2011-12-11,99.61
2011-12-12,99.5
2011-12-13,99.47
2011-12-14,99.49
2011-12-15,99.6
2011-12-16,99.62
2011-12-17,99.94
2011-12-18,100.11
2011-12-19,100.25
2011-12-20,100.29
2011-12-21,100.37
2011-12-22,100.36
2011-12-23,100.46
2011-12-24,100.51
2011-12-25,100.56
2011-12-26,100.56
2011-12-27,100.63
2011-12-28,100.67
2011-12-29,100.72
2011-12-30,100.73
2011-12-31,100.88
2012-01-01,100.96
2012-01-02,101.14
2012-01-03,101.23
2012-01-04,101.33
2012-01-05,101.52
2012-01-06,101.62
2012-01-07,101.68
2012-01-08,101.77
2012-01-09,101.75
2012-01-10,101.81
2012-01-11,101.94
2012-01-12,101.96
2012-01-13,101.97
2012-01-14,102.07
2012-01-15,102.12
2012-01-16,102.19
2012-01-17,102.01
2012-01-18,102.01
2012-01-19,102.16
2012-01-20,101.98
2012-01-21,101.93
2012-01-22,102.05
2012-01-23,102.03
2012-01-24,102.04
2012-01-25,102.11
2012-01-26,102.15
2012-01-27,102.08
2012-01-28,102.06
2012-01-29,102.05
2012-01-30,102.0
2012-01-31,102.11
2012-02-01,102.05
2012-02-02,102.08
2012-02-03,102.01
2012-02-04,102.0
2012-02-05,102.02
2012-02-06,101.9
2012-02-07,101.89
2012-02-08,101.71
2012-02-09,101.65
2012-02-10,101.85
2012-02-11,101.86
2012-02-12,101.79
2012-02-13,101.71
2012-02-14,101.34
2012-02-15,101.37
2012-02-16,101.15
2012-02-17,101.46
2012-02-18,101.55
2012-02-19,101.57
2012-02-20,101.65
2012-02-21,101.68
2012-02-22,101.64
2012-02-23,101.66
2012-02-24,101.64
2012-02-25,101.67
2012-02-26,101.64
2012-02-27,101.68
2012-02-28,100.09
2012-02-29,101.61
2012-03-01,101.59
2012-03-02,101.59
2012-03-03,101.47
2012-03-04,101.52
2012-03-05,101.54
2012-03-06,101.5
2012-03-07,101.46
2012-03-08,101.48
2012-03-09,101.47
2012-03-10,101.41
2012-03-11,101.36
2012-03-12,101.4
2012-03-13,101.36
2012-03-14,101.37
2012-03-15,101.38
2012-03-16,101.31
2012-03-17,101.41
2012-03-18,101.4
2012-03-19,101.41
2012-03-20,101.31
2012-03-21,101.24
2012-03-22,101.26
2012-03-23,101.21
2012-03-24,101.24
2012-03-25,101.21
2012-03-26,101.07
2012-03-27,101.09
2012-03-28,101.11
2012-03-29,101.03
2012-03-30,101.06
2012-03-31,100.98
2012-04-01,101.09
2012-04-02,101.11
2012-04-03,101.05
2012-04-04,101.06
2012-04-05,101.03
2012-04-06,100.93
2012-04-07,100.97
2012-04-08,100.9
2012-04-09,100.87
2012-04-10,100.84
2012-04-11,100.9
2012-04-12,100.85
2012-04-13,100.8
2012-04-14,100.87
2012-04-15,100.91
2012-04-16,100.87
2012-04-17,100.76
2012-04-18,100.72
2012-04-19,100.83
2012-04-20,100.97
2012-04-21,101.11
2012-04-22,101.16
2012-04-23,101.09
2012-04-24,101.19
2012-04-25,101.46
2012-04-26,102.08
2012-04-27,102.36
2012-04-28,102.95
2012-04-29,103.4
2012-04-30,104.08
2012-05-01,104.73
2012-05-02,105.14
2012-05-03,105.42
2012-05-04,105.54
2012-05-05,105.68
2012-05-06,105.77
2012-05-07,105.73
2012-05-08,105.72
2012-05-09,105.72
2012-05-10,105.76
2012-05-11,105.68
2012-05-12,105.7
2012-05-13,105.66
2012-05-14,105.65
2012-05-15,105.72
2012-05-16,105.71
2012-05-17,105.7
2012-05-18,105.65
2012-05-19,105.67
2012-05-20,105.63
2012-05-21,105.69
2012-05-22,105.68
2012-05-23,105.64
2012-05-24,105.6
2012-05-25,105.57
2012-05-26,105.72
2012-05-27,105.7
2012-05-28,105.62
2012-05-29,105.65
2012-05-30,105.62
2012-05-31,105.58
2012-06-01,105.53
2012-06-02,105.5
2012-06-03,105.57
2012-06-04,105.53
2012-06-05,105.52
2012-06-06,105.49
2012-06-07,105.5
2012-06-08,105.51
2012-06-09,105.45
2012-06-10,105.4
2012-06-11,105.46
2012-06-12,105.43
2012-06-13,105.51
2012-06-14,105.5
2012-06-15,105.51
2012-06-16,105.5
2012-06-17,105.51
2012-06-18,105.46
2012-06-19,105.47
2012-06-20,105.48
2012-06-21,105.48
2012-06-22,105.51
2012-06-23,105.34
2012-06-24,105.32
2012-06-25,105.29
2012-06-26,105.27
2012-06-27,105.2
2012-06-28,105.15
2012-06-29,104.98
2012-06-30,104.96
2012-07-01,104.85
2012-07-02,105.02
2012-07-03,104.98
2012-07-04,105.02
2012-07-05,104.96
2012-07-06,104.89
2012-07-07,104.8
2012-07-08,104.75
2012-07-09,104.71
2012-07-10,104.6
2012-07-11,104.59
2012-07-12,104.59
2012-07-13,104.56
2012-07-14,104.57
2012-07-15,104.5
2012-07-16,104.32
2012-07-17,104.31
2012-07-18,104.35
2012-07-19,104.32
2012-07-20,104.41
2012-07-21,104.31
2012-07-22,104.22
2012-07-23,104.12
2012-07-24,104.12
2012-07-25,104.13
2012-07-26,104.02
2012-07-27,103.88
2012-07-28,103.98
2012-07-29,103.96
2012-07-30,103.83
2012-07-31,103.65
2012-08-01,103.83
2012-08-02,103.57
2012-08-03,103.56
2012-08-04,103.5
2012-08-05,103.47
2012-08-06,103.55
2012-08-07,103.45
2012-08-08,103.18
2012-08-09,103.3
2012-08-10,103.01
2012-08-11,102.94
2012-08-12,103.1
2012-08-13,103.07
2012-08-14,102.88
2012-08-15,103.08
2012-08-16,102.82
2012-08-17,102.65
2012-08-18,102.77
2012-08-19,102.69
2012-08-20,102.57
2012-08-21,102.59
2012-08-22,102.53
2012-08-23,102.62
2012-08-24,102.65
2012-08-25,102.59
2012-08-26,102.49
2012-08-27,102.45
2012-08-28,102.37
2012-08-29,102.14
2012-08-30,102.28
2012-08-31,102.2
2012-09-01,102.14
2012-09-02,102.09
2012-09-03,102.02
2012-09-04,101.96
2012-09-05,101.96
2012-09-06,101.86
2012-09-07,101.81
2012-09-08,101.81
2012-09-09,101.64
2012-09-10,101.74
2012-09-11,101.69
2012-09-12,101.64
2012-09-13,101.56
2012-09-14,101.56
2012-09-15,101.46
2012-09-16,101.47
2012-09-17,101.44
2012-09-18,101.41
2012-09-19,101.27
2012-09-20,101.27
2012-09-21,101.23
2012-09-22,101.23
2012-09-23,101.16
2012-09-24,101.21
2012-09-25,101.18
2012-09-26,101.22
2012-09-27,101.27
2012-09-28,101.17
2012-09-29,101.08
2012-09-30,101.01
2012-10-01,100.93
2012-10-02,100.97
2012-10-03,100.89
2012-10-04,100.92
2012-10-05,100.91
2012-10-06,100.97
2012-10-07,100.98
2012-10-08,100.91
2012-10-09,100.92
2012-10-10,100.89
2012-10-11,100.9
2012-10-12,100.9
2012-10-13,100.85
2012-10-14,100.82
2012-10-15,100.94
2012-10-16,100.83
2012-10-17,100.82
2012-10-18,100.83
2012-10-19,100.81
2012-10-20,100.77
2012-10-21,100.76
2012-10-22,100.95
2012-10-23,101.0
2012-10-24,101.02
2012-10-25,101.08
2012-10-26,101.14
2012-10-27,101.2
2012-10-28,101.21
2012-10-29,101.07
2012-12-14,100.98
2012-12-15,101.08
2012-12-16,101.35
2012-12-17,101.67
2012-12-19,102.02
2012-12-20,102.26
2012-12-21,102.38
2012-12-22,102.57
2012-12-23,102.66
2012-12-24,102.77
2012-12-25,102.96
2012-12-26,103.14
2012-12-27,103.11
2012-12-28,103.24
2012-12-29,103.49
2012-12-30,103.76
2012-12-31,102.95
2013-01-01,103.25
2013-01-02,104.09
2013-01-03,104.14
2013-01-04,104.14
2013-01-05,104.27
2013-01-06,104.37
2013-01-07,104.43
2013-01-08,104.5
2013-01-09,104.64
2013-01-10,104.72
2013-01-11,104.8
2013-01-12,104.82
2013-01-13,104.9
2013-01-14,104.92
2013-01-15,104.92
2013-01-16,105.02
2013-01-17,105.0
2013-01-18,105.01
2013-01-19,105.14
2013-01-20,105.33
2013-01-21,105.66
2013-01-22,106.1
2013-01-23,106.5
2013-01-24,106.76
2013-01-25,106.97
2013-01-26,106.97
2013-01-27,107.11
2013-01-28,107.23
2013-01-29,107.36
2013-01-30,106.83
2013-01-31,107.66
2013-02-01,107.76
2013-02-02,107.9
2013-02-03,108.17
2013-02-04,108.42
2013-02-05,108.58
2013-02-06,108.72
2013-02-07,108.99
2013-02-08,109.12
2013-02-09,109.36
2013-02-10,109.43
2013-02-11,109.67
2013-02-12,110.1
2013-02-13,110.48
2013-02-14,110.84
2013-02-15,111.09
2013-02-16,111.21
2013-02-17,111.38
2013-02-18,111.51
2013-02-19,111.62
2013-02-20,111.73
2013-02-21,111.81
2013-02-22,111.86
2013-02-23,111.75
2013-02-24,111.93
2013-02-25,111.96
2013-02-26,111.95
2013-02-27,111.99
2013-02-28,112.02
2013-03-01,112.01
2013-03-02,112.06
2013-03-03,112.04
2013-03-04,112.07
2013-03-05,112.17
2013-03-06,112.19
2013-03-07,112.26
2013-03-08,112.23
2013-03-09,112.22
2013-03-10,112.18
2013-03-11,112.18
2013-03-12,112.19
2013-03-13,112.17
2013-03-14,112.15
2013-03-15,112.06
2013-03-16,111.98
2013-03-17,112.02
2013-03-18,112.07
2013-03-19,112.11
2013-03-20,112.08
2013-03-21,112.12
2013-03-22,112.08
2013-03-23,112.14
2013-03-24,112.19
2013-03-25,112.19
2013-03-26,112.22
2013-03-27,112.21
2013-03-28,112.19
2013-03-29,112.18
2013-03-30,112.18
2013-03-31,112.17
2013-04-01,112.11
2013-04-02,112.21
2013-04-03,112.18
2013-04-04,112.11
2013-04-05,112.15
2013-04-06,112.09
2013-04-07,112.01
2013-04-08,111.94
2013-04-09,111.96
2013-04-10,112.04
2013-04-11,111.93
2013-04-12,111.92
2013-04-13,111.9
2013-04-14,111.94
2013-04-15,111.95
2013-04-16,111.93
2013-04-17,111.87
2013-04-18,112.0
2013-04-19,111.94
2013-04-20,111.89
2013-04-21,111.9
2013-04-22,111.91
2013-04-23,111.93
2013-04-24,111.9
2013-04-25,111.9
2013-04-26,111.89
2013-04-27,111.94
2013-04-28,111.97
2013-04-29,111.92
2013-04-30,111.86
2013-05-01,111.92
2013-05-02,111.87
2013-05-03,111.9
2013-05-04,111.87
2013-05-05,111.86
2013-05-06,111.86
2013-05-07,111.88
2013-05-08,111.9
2013-05-09,111.9
2013-05-10,111.85
2013-05-11,111.8
2013-05-12,111.79
2013-05-13,111.75
2013-05-14,111.69
2013-05-15,111.75
2013-05-16,111.81
2013-05-17,111.76
2013-05-18,111.81
2013-05-19,111.79
2013-05-20,111.68
2013-05-21,111.66
2013-05-22,111.83
2013-05-23,111.92
2013-05-24,111.99
2013-05-25,112.02
2013-05-26,112.07
2013-05-27,112.03
2013-05-28,112.08
2013-05-29,112.15
2013-05-30,112.16
2013-05-31,112.1
2013-06-01,112.18
2013-06-02,112.35
2013-06-03,112.46
2013-06-04,112.48
2013-06-05,112.54
2013-06-06,112.61
2013-06-07,112.65
2013-06-08,112.67
2013-06-09,112.73
2013-06-10,112.76
2013-06-11,112.73
2013-06-12,112.72
2013-06-13,112.58
2013-06-14,112.57
2013-06-15,112.6
2013-06-16,112.64
2013-06-17,112.66
2013-06-18,112.68
2013-06-19,112.65
2013-06-20,112.68
2013-06-21,112.89
2013-06-22,112.93
2013-06-23,112.98
2013-06-24,113.02
2013-06-25,113.02
2013-06-26,113.07
2013-06-27,113.07
2013-06-28,112.97
2013-06-29,113.12
2013-06-30,113.08
2013-07-01,113.09
2013-07-02,113.1
2013-07-03,113.16
2013-07-04,113.16
2013-07-05,113.06
2013-07-06,112.99
2013-07-07,113.01
2013-07-08,112.95
2013-07-09,112.93
2013-07-10,112.95
2013-07-11,112.97
2013-07-12,112.86
2013-07-13,112.9
2013-07-14,112.85
2013-07-15,112.74
2013-07-16,112.72
2013-07-17,112.68
2013-07-18,112.63
2013-07-19,112.61
2013-07-20,112.59
2013-07-21,112.58
2013-07-22,112.44
2013-07-23,112.35
2013-07-24,112.41
2013-07-25,112.34
2013-07-26,112.23
2013-07-27,112.33
2013-07-28,112.28
2013-07-29,112.21
2013-07-30,111.88
2013-07-31,111.94
2013-08-01,111.95
2013-08-02,111.83
2013-08-03,111.85
2013-08-04,111.79
2013-08-05,111.74
2013-08-06,111.71
2013-08-07,111.68
2013-08-08,111.71
2013-08-09,111.61
2013-08-10,111.51
2013-08-11,111.44
2013-08-12,111.42
2013-08-13,111.36
2013-08-14,111.31
2013-08-15,111.2
2013-08-16,111.13
2013-08-17,111.14
2013-08-18,111.04
2013-08-19,110.89
2013-08-20,110.98
2013-08-21,110.88
2013-08-22,110.83
2013-08-23,110.81
2013-08-24,110.76
2013-08-25,110.71
2013-08-26,110.7
2013-08-27,110.7
2013-08-28,110.63
2013-08-29,110.48
2013-08-30,110.45
2013-08-31,110.37
2013-09-01,110.31
2013-09-02,110.26
2013-09-03,110.21
2013-09-04,110.2
2013-09-05,110.19
2013-09-06,110.16
2013-09-07,110.15
2013-09-08,110.07
2013-09-09,110.0
2013-09-10,109.93
2013-09-11,109.88
2013-09-12,109.81
2013-09-13,109.76
2013-09-14,109.71
2013-09-15,109.66
2013-09-16,109.61
2013-09-17,109.65
2013-09-18,109.6
2013-09-19,109.61
2013-09-20,109.45
2013-09-21,109.48
2013-09-22,109.4
2013-09-23,109.39
2013-09-24,109.33
2013-09-25,109.32
2013-09-26,109.3
2013-09-27,109.28
2013-09-28,109.24
2013-09-29,109.24
2013-09-30,109.22
2013-10-01,109.17
2013-10-02,109.14
2013-10-03,109.08
2013-10-04,109.02
2013-10-05,109.01
2013-10-06,108.98
2013-10-07,108.89
2013-10-08,109.0
2013-10-09,108.99
2013-10-10,108.96
2013-10-11,108.97
2013-10-12,108.95
2013-10-13,108.96
2013-10-14,108.86
2013-10-15,108.85
2013-10-16,108.83
2013-10-17,108.82
2013-10-18,108.75
2013-10-19,108.8
2013-10-20,108.83
2013-10-21,108.8
2013-10-22,108.8
2013-10-23,108.84
2013-10-24,108.8
2013-10-25,108.68
2013-10-26,108.65
